# Time-averaged data for fix 2
# TimeStep v_kinEnergy v_temperature
308000 2.95955 1.98438
309000 2.95955 1.98438
310000 2.95955 1.98438
311000 2.95955 1.98438
312000 2.95955 1.98438
313000 2.95955 1.98438
314000 2.95955 1.98438
315000 2.95955 1.98438
316000 2.95955 1.98438
317000 2.95955 1.98438
318000 2.95955 1.98438
319000 2.95955 1.98438
320000 2.95955 1.98438
321000 2.95955 1.98438
322000 2.95955 1.98438
323000 2.95955 1.98438
324000 2.95955 1.98438
325000 2.95955 1.98438
326000 2.95955 1.98438
327000 2.95955 1.98438
328000 2.95955 1.98438
329000 2.95955 1.98438
330000 2.95955 1.98438
331000 2.95955 1.98438
332000 2.95955 1.98438
333000 2.95955 1.98438
334000 2.95955 1.98438
335000 2.95955 1.98438
336000 2.95955 1.98438
337000 2.95955 1.98438
338000 2.95955 1.98438
339000 2.95955 1.98438
340000 2.95955 1.98438
341000 2.95955 1.98438
342000 2.95955 1.98438
343000 2.95955 1.98438
344000 2.95955 1.98438
345000 2.95955 1.98438
346000 2.95955 1.98438
347000 2.95955 1.98438
348000 2.95955 1.98438
349000 2.95955 1.98438
350000 2.95955 1.98438
351000 2.95955 1.98438
352000 2.95955 1.98438
353000 2.95955 1.98438
354000 2.95955 1.98438
355000 2.95955 1.98438
356000 2.95955 1.98438
357000 2.95955 1.98438
358000 2.95955 1.98438
359000 2.95955 1.98438
360000 2.95955 1.98438
361000 2.95955 1.98438
362000 2.95955 1.98438
363000 2.95955 1.98438
364000 2.95955 1.98438
365000 2.95955 1.98438
366000 2.95955 1.98438
367000 2.95955 1.98438
368000 2.95955 1.98438
369000 2.95955 1.98438
370000 2.95955 1.98438
371000 2.95955 1.98438
372000 2.95955 1.98438
373000 2.95955 1.98438
374000 2.95955 1.98438
375000 2.95955 1.98438
376000 2.95955 1.98438
377000 2.95955 1.98438
378000 2.95955 1.98438
379000 2.95955 1.98438
380000 2.95955 1.98438
381000 2.95955 1.98438
382000 2.95955 1.98438
383000 2.95955 1.98438
384000 2.95955 1.98438
385000 2.95955 1.98438
386000 2.95955 1.98438
387000 2.95955 1.98438
388000 2.95955 1.98438
389000 2.95955 1.98438
390000 2.95955 1.98438
391000 2.95955 1.98438
392000 2.95955 1.98438
393000 2.95955 1.98438
394000 2.95955 1.98438
395000 2.95955 1.98438
396000 2.95955 1.98438
397000 2.95955 1.98438
398000 2.95955 1.98438
399000 2.95955 1.98438
400000 2.95955 1.98438
401000 2.95955 1.98438
402000 2.95955 1.98438
403000 2.95955 1.98438
404000 2.95955 1.98438
405000 2.95955 1.98438
406000 2.95955 1.98438
407000 2.95955 1.98438
408000 2.95955 1.98438
409000 2.95955 1.98438
410000 2.95955 1.98438
411000 2.95955 1.98438
412000 2.95955 1.98438
413000 2.95955 1.98438
414000 2.95955 1.98438
415000 2.95955 1.98438
416000 2.95955 1.98438
417000 2.95955 1.98438
418000 2.95955 1.98438
419000 2.95955 1.98438
420000 2.95955 1.98438
421000 2.95955 1.98438
422000 2.95955 1.98438
423000 2.95955 1.98438
424000 2.95955 1.98438
425000 2.95955 1.98438
426000 2.95955 1.98438
427000 2.95955 1.98438
428000 2.95955 1.98438
429000 2.95955 1.98438
430000 2.95955 1.98438
431000 2.95955 1.98438
432000 2.95955 1.98438
433000 2.95955 1.98438
434000 2.95955 1.98438
435000 2.95955 1.98438
436000 2.95955 1.98438
437000 2.95955 1.98438
438000 2.95955 1.98438
439000 2.95955 1.98438
440000 2.95955 1.98438
441000 2.95955 1.98438
442000 2.95955 1.98438
443000 2.95955 1.98438
444000 2.95955 1.98438
445000 2.95955 1.98438
446000 2.95955 1.98438
447000 2.95955 1.98438
448000 2.95955 1.98438
449000 2.95955 1.98438
450000 2.95955 1.98438
451000 2.95955 1.98438
452000 2.95955 1.98438
453000 2.95955 1.98438
454000 2.95955 1.98438
455000 2.95955 1.98438
456000 2.95955 1.98438
457000 2.95955 1.98438
458000 2.95955 1.98438
459000 2.95955 1.98438
460000 2.95955 1.98438
461000 2.95955 1.98438
462000 2.95955 1.98438
463000 2.95955 1.98438
464000 2.95955 1.98438
465000 2.95955 1.98438
466000 2.95955 1.98438
467000 2.95955 1.98438
468000 2.95955 1.98438
469000 2.95955 1.98438
470000 2.95955 1.98438
471000 2.95955 1.98438
472000 2.95955 1.98438
473000 2.95955 1.98438
474000 2.95955 1.98438
475000 2.95955 1.98438
476000 2.95955 1.98438
477000 2.95955 1.98438
478000 2.95955 1.98438
479000 2.95955 1.98438
480000 2.95955 1.98438
481000 2.95955 1.98438
482000 2.95955 1.98438
483000 2.95955 1.98438
484000 2.95955 1.98438
485000 2.95955 1.98438
486000 2.95955 1.98438
487000 2.95955 1.98438
488000 2.95955 1.98438
489000 2.95955 1.98438
490000 2.95955 1.98438
491000 2.95955 1.98438
492000 2.95955 1.98438
493000 2.95955 1.98438
494000 2.95955 1.98438
495000 2.95955 1.98438
496000 2.95955 1.98438
497000 2.95955 1.98438
498000 2.95955 1.98438
499000 2.95955 1.98438
500000 2.95955 1.98438
