# Time-averaged data for fix 2
# TimeStep v_potEnergy v_kinEnergy v_totEnergy
168000 -1.41893 2.03245 0.613517
169000 -1.3584 1.97262 0.614225
170000 -1.44625 2.0597 0.613453
171000 -1.49534 2.10829 0.61295
172000 -1.4198 2.0336 0.613805
173000 -1.49157 2.10549 0.613929
174000 -1.43735 2.05178 0.61443
175000 -1.45558 2.06982 0.614244
176000 -1.4591 2.07295 0.613859
177000 -1.48406 2.09732 0.613264
178000 -1.42779 2.04104 0.613248
179000 -1.44751 2.06037 0.61286
180000 -1.48925 2.1022 0.612948
181000 -1.47842 2.09106 0.612641
182000 -1.48596 2.09861 0.612645
183000 -1.43707 2.05039 0.613321
184000 -1.44468 2.05847 0.613793
185000 -1.36383 1.97776 0.613928
186000 -1.4083 2.02261 0.614304
187000 -1.44903 2.06306 0.614027
188000 -1.43416 2.0478 0.613642
189000 -1.53173 2.14471 0.612975
190000 -1.52548 2.13864 0.613165
191000 -1.46301 2.07706 0.614051
192000 -1.47703 2.09031 0.613282
193000 -1.47577 2.08911 0.613335
194000 -1.46072 2.0741 0.613385
195000 -1.47578 2.08882 0.61304
196000 -1.46553 2.07824 0.612703
197000 -1.50267 2.11511 0.612442
198000 -1.43607 2.04889 0.612822
199000 -1.43966 2.05321 0.613545
200000 -1.50962 2.12288 0.613261
