# Time-averaged data for fix 2
# TimeStep v_potEnergy v_kinEnergy v_totEnergy
148000 -1.48172 2.08748 0.605757
149000 -1.43563 2.04232 0.60669
150000 -1.49781 2.10242 0.604613
151000 -1.48651 2.09211 0.6056
152000 -1.50817 2.11331 0.605135
153000 -1.46347 2.07043 0.606961
154000 -1.36806 1.97827 0.610206
155000 -1.40611 2.01463 0.608522
156000 -1.39732 2.00526 0.607942
157000 -1.38257 1.99258 0.610017
158000 -1.38034 1.99075 0.610408
159000 -1.44542 2.05209 0.606672
160000 -1.45897 2.06563 0.60666
161000 -1.47337 2.08034 0.606969
162000 -1.45649 2.06289 0.606403
163000 -1.47639 2.08336 0.606961
164000 -1.47051 2.07697 0.606455
165000 -1.52394 2.12855 0.60461
166000 -1.5268 2.12887 0.602065
167000 -1.59102 2.19015 0.599124
168000 -1.55709 2.15698 0.599891
169000 -1.5249 2.1304 0.605496
170000 -1.50157 2.1052 0.603631
171000 -1.54497 2.1473 0.60233
172000 -1.50186 2.10503 0.603171
173000 -1.47051 2.07586 0.605352
174000 -1.4235 2.03269 0.609193
175000 -1.43528 2.04247 0.607187
176000 -1.51093 2.11594 0.605015
177000 -1.50159 2.10672 0.605135
178000 -1.55201 2.15497 0.602967
179000 -1.5499 2.15466 0.604765
180000 -1.4339 2.04347 0.609567
181000 -1.42592 2.0341 0.608184
182000 -1.52183 2.12625 0.604413
183000 -1.49973 2.10683 0.607103
184000 -1.45814 2.06527 0.607132
185000 -1.51328 2.11684 0.603564
186000 -1.51188 2.11629 0.604409
187000 -1.54433 2.14704 0.602708
188000 -1.58007 2.18403 0.603964
189000 -1.51199 2.11747 0.605481
190000 -1.44663 2.0561 0.609466
191000 -1.43075 2.04048 0.609726
192000 -1.3989 2.00914 0.610241
193000 -1.42996 2.04085 0.610888
194000 -1.38603 1.99649 0.610467
195000 -1.41988 2.03041 0.610538
196000 -1.42896 2.03978 0.610817
197000 -1.42745 2.0363 0.608846
198000 -1.50177 2.10627 0.604503
199000 -1.47419 2.08197 0.607777
200000 -1.40867 2.01752 0.608852
