# Time-averaged data for fix 2
# TimeStep v_potEnergy v_kinEnergy v_totEnergy
168000 -1.47495 2.08903 0.614076
169000 -1.47843 2.09219 0.613766
170000 -1.46053 2.07467 0.61414
171000 -1.44495 2.05927 0.614322
172000 -1.41653 2.03049 0.613951
173000 -1.48857 2.10224 0.613666
174000 -1.49561 2.10929 0.613685
175000 -1.51331 2.12683 0.613521
176000 -1.50955 2.12297 0.613428
177000 -1.45903 2.07267 0.613638
178000 -1.50465 2.11843 0.613782
179000 -1.48634 2.10024 0.613908
180000 -1.50443 2.11819 0.613764
181000 -1.50374 2.11713 0.61339
182000 -1.44257 2.05626 0.613693
183000 -1.52061 2.13361 0.613007
184000 -1.57393 2.18612 0.612191
185000 -1.58464 2.19652 0.61188
186000 -1.55042 2.16261 0.612189
187000 -1.50968 2.12235 0.612669
188000 -1.5462 2.15904 0.612842
189000 -1.47189 2.08553 0.61364
190000 -1.55094 2.16442 0.613483
191000 -1.48078 2.09461 0.613831
192000 -1.41626 2.02983 0.613573
193000 -1.42674 2.04065 0.613902
194000 -1.44609 2.05995 0.613863
195000 -1.48759 2.10163 0.614032
196000 -1.44793 2.06225 0.614325
197000 -1.42748 2.04177 0.614294
198000 -1.39452 2.00865 0.614133
199000 -1.43136 2.04517 0.613815
200000 -1.42379 2.03724 0.61345
